row,col,R,G,B,R_norm,G_norm,B_norm,brightness
108,111,255,255,255,1.0,1.0,1.0,light
108,112,255,255,255,1.0,1.0,1.0,light
108,113,255,255,255,1.0,1.0,1.0,light
108,114,255,255,255,1.0,1.0,1.0,light
108,115,255,255,255,1.0,1.0,1.0,light
108,116,255,255,255,1.0,1.0,1.0,light
108,117,255,255,255,1.0,1.0,1.0,light
108,118,255,255,255,1.0,1.0,1.0,light
108,119,255,255,255,1.0,1.0,1.0,light
108,120,255,255,255,1.0,1.0,1.0,light
108,121,255,255,255,1.0,1.0,1.0,light
108,122,255,255,255,1.0,1.0,1.0,light
108,123,255,255,255,1.0,1.0,1.0,light
108,124,255,255,255,1.0,1.0,1.0,light
108,125,255,255,255,1.0,1.0,1.0,light
108,126,255,255,255,1.0,1.0,1.0,light
108,127,255,255,255,1.0,1.0,1.0,light
109,0,255,255,255,1.0,1.0,1.0,light
109,1,255,255,255,1.0,1.0,1.0,light
109,2,255,255,255,1.0,1.0,1.0,light
109,3,255,255,255,1.0,1.0,1.0,light
109,4,255,255,255,1.0,1.0,1.0,light
109,5,255,255,255,1.0,1.0,1.0,light
109,6,255,255,255,1.0,1.0,1.0,light
109,7,255,255,255,1.0,1.0,1.0,light
109,8,255,255,255,1.0,1.0,1.0,light
109,9,255,255,255,1.0,1.0,1.0,light
109,10,255,255,255,1.0,1.0,1.0,light
109,11,255,255,255,1.0,1.0,1.0,light
109,12,255,255,255,1.0,1.0,1.0,light
109,13,255,255,255,1.0,1.0,1.0,light
109,14,255,255,255,1.0,1.0,1.0,light
109,15,255,255,255,1.0,1.0,1.0,light
109,16,255,255,255,1.0,1.0,1.0,light
109,17,255,255,255,1.0,1.0,1.0,light
109,18,255,255,255,1.0,1.0,1.0,light
109,19,255,255,255,1.0,1.0,1.0,light
109,20,255,255,255,1.0,1.0,1.0,light
109,21,255,255,255,1.0,1.0,1.0,light
109,22,255,255,255,1.0,1.0,1.0,light
109,23,255,255,255,1.0,1.0,1.0,light
109,24,255,255,255,1.0,1.0,1.0,light
109,25,255,255,255,1.0,1.0,1.0,light
109,26,255,255,255,1.0,1.0,1.0,light
109,27,254,254,254,0.99607843,0.99607843,0.99607843,light
109,28,255,255,255,1.0,1.0,1.0,light
109,29,255,255,255,1.0,1.0,1.0,light
109,30,255,255,255,1.0,1.0,1.0,light
109,31,236,237,237,0.9254902,0.92941177,0.92941177,light
109,32,39,39,49,0.15294118,0.15294118,0.19215687,dark
109,33,18,18,30,0.07058824,0.07058824,0.11764706,dark
109,34,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,35,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,36,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,37,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,38,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,39,21,20,33,0.08235294,0.078431375,0.12941177,dark
109,40,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,41,20,21,33,0.078431375,0.08235294,0.12941177,dark
109,42,20,21,33,0.078431375,0.08235294,0.12941177,dark
109,43,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,44,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,45,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,46,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,47,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,48,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,49,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,50,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,51,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,52,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,53,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,54,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,55,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,56,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,57,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,58,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,59,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,60,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,61,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,62,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,63,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,64,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,65,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,66,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,67,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,68,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,69,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,70,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,71,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,72,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,73,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,74,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,75,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,76,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,77,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,78,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,79,21,20,33,0.08235294,0.078431375,0.12941177,dark
109,80,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,81,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,82,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,83,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,84,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,85,22,19,33,0.08627451,0.07450981,0.12941177,dark
109,86,21,20,33,0.08235294,0.078431375,0.12941177,dark
109,87,19,21,33,0.07450981,0.08235294,0.12941177,dark
109,88,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,89,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,90,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,91,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,92,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,93,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,94,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,95,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,96,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,97,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,98,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,99,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,100,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,101,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,102,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,103,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,104,22,20,33,0.08627451,0.078431375,0.12941177,dark
109,105,21,20,33,0.08235294,0.078431375,0.12941177,dark
109,106,21,21,33,0.08235294,0.08235294,0.12941177,dark
109,107,15,15,27,0.05882353,0.05882353,0.105882354,dark
109,108,70,72,79,0.27450982,0.28235295,0.30980393,dark
109,109,255,255,255,1.0,1.0,1.0,light
109,110,255,255,254,1.0,1.0,0.99607843,light
109,111,255,255,255,1.0,1.0,1.0,light
109,112,255,255,255,1.0,1.0,1.0,light
109,113,255,255,255,1.0,1.0,1.0,light
109,114,255,255,255,1.0,1.0,1.0,light
109,115,255,255,255,1.0,1.0,1.0,light
109,116,255,255,255,1.0,1.0,1.0,light
109,117,255,255,255,1.0,1.0,1.0,light
109,118,255,255,255,1.0,1.0,1.0,light
109,119,255,255,255,1.0,1.0,1.0,light
109,120,255,255,255,1.0,1.0,1.0,light
109,121,255,255,255,1.0,1.0,1.0,light
109,122,255,255,255,1.0,1.0,1.0,light
109,123,255,255,255,1.0,1.0,1.0,light
109,124,255,255,255,1.0,1.0,1.0,light
109,125,255,255,255,1.0,1.0,1.0,light
109,126,255,255,255,1.0,1.0,1.0,light
109,127,255,255,255,1.0,1.0,1.0,light
110,0,255,255,255,1.0,1.0,1.0,light
110,1,255,255,255,1.0,1.0,1.0,light
110,2,255,255,255,1.0,1.0,1.0,light
110,3,255,255,255,1.0,1.0,1.0,light
110,4,255,255,255,1.0,1.0,1.0,light
110,5,255,255,255,1.0,1.0,1.0,light
110,6,255,255,255,1.0,1.0,1.0,light
110,7,255,255,255,1.0,1.0,1.0,light
110,8,255,255,255,1.0,1.0,1.0,light
110,9,255,255,255,1.0,1.0,1.0,light
110,10,255,255,255,1.0,1.0,1.0,light
110,11,255,255,255,1.0,1.0,1.0,light
110,12,255,255,255,1.0,1.0,1.0,light
110,13,255,255,255,1.0,1.0,1.0,light
110,14,255,255,255,1.0,1.0,1.0,light
110,15,255,255,255,1.0,1.0,1.0,light
110,16,255,255,255,1.0,1.0,1.0,light
110,17,255,255,255,1.0,1.0,1.0,light
110,18,255,255,255,1.0,1.0,1.0,light
110,19,255,255,255,1.0,1.0,1.0,light
110,20,255,255,255,1.0,1.0,1.0,light
110,21,255,255,255,1.0,1.0,1.0,light
110,22,255,255,255,1.0,1.0,1.0,light
110,23,255,255,255,1.0,1.0,1.0,light
110,24,255,255,255,1.0,1.0,1.0,light
110,25,255,255,255,1.0,1.0,1.0,light
110,26,255,255,255,1.0,1.0,1.0,light
110,27,255,255,254,1.0,1.0,0.99607843,light
110,28,255,255,254,1.0,1.0,0.99607843,light
110,29,255,255,255,1.0,1.0,1.0,light
110,30,255,255,255,1.0,1.0,1.0,light
110,31,239,240,237,0.9372549,0.9411765,0.92941177,light
110,32,68,69,75,0.26666668,0.27058825,0.29411766,dark
110,33,50,50,60,0.19607843,0.19607843,0.23529412,dark
110,34,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,35,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,36,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,37,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,38,51,53,63,0.2,0.20784314,0.24705882,dark
110,39,50,53,63,0.19607843,0.20784314,0.24705882,dark
110,40,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,41,52,53,63,0.20392157,0.20784314,0.24705882,dark
110,42,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,43,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,44,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,45,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,46,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,47,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,48,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,49,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,50,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,51,52,53,63,0.20392157,0.20784314,0.24705882,dark
110,52,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,53,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,54,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,55,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,56,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,57,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,58,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,59,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,60,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,61,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,62,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,63,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,64,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,65,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,66,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,67,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,68,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,69,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,70,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,71,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,72,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,73,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,74,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,75,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,76,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,77,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,78,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,79,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,80,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,81,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,82,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,83,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,84,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,85,51,53,63,0.2,0.20784314,0.24705882,dark
110,86,51,53,63,0.2,0.20784314,0.24705882,dark
110,87,51,52,63,0.2,0.20392157,0.24705882,dark
110,88,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,89,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,90,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,91,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,92,53,52,63,0.20784314,0.20392157,0.24705882,dark
110,93,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,94,53,53,63,0.20784314,0.20784314,0.24705882,dark
110,95,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,96,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,97,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,98,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,99,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,100,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,101,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,102,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,103,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,104,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,105,51,53,63,0.2,0.20784314,0.24705882,dark
110,106,52,52,63,0.20392157,0.20392157,0.24705882,dark
110,107,48,46,57,0.1882353,0.18039216,0.22352941,dark
110,108,95,97,103,0.37254903,0.38039216,0.40392157,mid
110,109,255,255,255,1.0,1.0,1.0,light
110,110,255,255,254,1.0,1.0,0.99607843,light
110,111,255,255,255,1.0,1.0,1.0,light
110,112,255,255,255,1.0,1.0,1.0,light
110,113,255,255,255,1.0,1.0,1.0,light
110,114,255,255,255,1.0,1.0,1.0,light
110,115,255,255,255,1.0,1.0,1.0,light
110,116,255,255,255,1.0,1.0,1.0,light
110,117,255,255,255,1.0,1.0,1.0,light
110,118,255,255,255,1.0,1.0,1.0,light
110,119,255,255,255,1.0,1.0,1.0,light
110,120,255,255,255,1.0,1.0,1.0,light
110,121,255,255,255,1.0,1.0,1.0,light
110,122,255,255,255,1.0,1.0,1.0,light
110,123,255,255,255,1.0,1.0,1.0,light
110,124,255,255,255,1.0,1.0,1.0,light
110,125,255,255,255,1.0,1.0,1.0,light
110,126,255,255,255,1.0,1.0,1.0,light
110,127,255,255,255,1.0,1.0,1.0,light
111,0,255,255,255,1.0,1.0,1.0,light
111,1,255,255,255,1.0,1.0,1.0,light
111,2,255,255,255,1.0,1.0,1.0,light
111,3,255,255,255,1.0,1.0,1.0,light
111,4,255,255,255,1.0,1.0,1.0,light
111,5,255,255,255,1.0,1.0,1.0,light
111,6,255,255,255,1.0,1.0,1.0,light
111,7,255,255,255,1.0,1.0,1.0,light
111,8,255,255,255,1.0,1.0,1.0,light
111,9,255,255,255,1.0,1.0,1.0,light
111,10,255,255,255,1.0,1.0,1.0,light
111,11,255,255,255,1.0,1.0,1.0,light
111,12,255,255,255,1.0,1.0,1.0,light
111,13,255,255,255,1.0,1.0,1.0,light
111,14,255,255,255,1.0,1.0,1.0,light
111,15,255,255,255,1.0,1.0,1.0,light
111,16,255,255,255,1.0,1.0,1.0,light
111,17,255,255,255,1.0,1.0,1.0,light
111,18,255,255,255,1.0,1.0,1.0,light
111,19,255,255,255,1.0,1.0,1.0,light
111,20,255,255,255,1.0,1.0,1.0,light
111,21,255,255,255,1.0,1.0,1.0,light
111,22,255,255,255,1.0,1.0,1.0,light
111,23,255,255,255,1.0,1.0,1.0,light
111,24,255,255,255,1.0,1.0,1.0,light
111,25,255,255,255,1.0,1.0,1.0,light
111,26,255,255,255,1.0,1.0,1.0,light
111,27,255,255,255,1.0,1.0,1.0,light
111,28,255,255,255,1.0,1.0,1.0,light
111,29,255,255,255,1.0,1.0,1.0,light
111,30,255,255,255,1.0,1.0,1.0,light
111,31,254,254,254,0.99607843,0.99607843,0.99607843,light
111,32,246,246,246,0.9647059,0.9647059,0.9647059,light
111,33,245,245,245,0.9607843,0.9607843,0.9607843,light
111,34,245,245,245,0.9607843,0.9607843,0.9607843,light
111,35,245,245,245,0.9607843,0.9607843,0.9607843,light
111,36,245,245,245,0.9607843,0.9607843,0.9607843,light
111,37,245,245,245,0.9607843,0.9607843,0.9607843,light
111,38,245,245,245,0.9607843,0.9607843,0.9607843,light
111,39,245,245,245,0.9607843,0.9607843,0.9607843,light
111,40,245,245,245,0.9607843,0.9607843,0.9607843,light
111,41,245,245,245,0.9607843,0.9607843,0.9607843,light
111,42,245,245,245,0.9607843,0.9607843,0.9607843,light
111,43,245,245,245,0.9607843,0.9607843,0.9607843,light
111,44,245,245,245,0.9607843,0.9607843,0.9607843,light
111,45,245,245,245,0.9607843,0.9607843,0.9607843,light
111,46,245,245,245,0.9607843,0.9607843,0.9607843,light
111,47,245,245,245,0.9607843,0.9607843,0.9607843,light
111,48,245,245,245,0.9607843,0.9607843,0.9607843,light
111,49,245,245,245,0.9607843,0.9607843,0.9607843,light
111,50,245,245,245,0.9607843,0.9607843,0.9607843,light
111,51,245,245,245,0.9607843,0.9607843,0.9607843,light
111,52,245,245,245,0.9607843,0.9607843,0.9607843,light
111,53,245,245,245,0.9607843,0.9607843,0.9607843,light
111,54,245,245,245,0.9607843,0.9607843,0.9607843,light
111,55,245,245,245,0.9607843,0.9607843,0.9607843,light
111,56,245,245,245,0.9607843,0.9607843,0.9607843,light
111,57,245,245,245,0.9607843,0.9607843,0.9607843,light
111,58,245,245,245,0.9607843,0.9607843,0.9607843,light
111,59,245,245,245,0.9607843,0.9607843,0.9607843,light
111,60,245,245,245,0.9607843,0.9607843,0.9607843,light
111,61,245,245,245,0.9607843,0.9607843,0.9607843,light
111,62,245,245,245,0.9607843,0.9607843,0.9607843,light
111,63,245,245,245,0.9607843,0.9607843,0.9607843,light
111,64,245,245,245,0.9607843,0.9607843,0.9607843,light
111,65,245,245,245,0.9607843,0.9607843,0.9607843,light
111,66,245,245,245,0.9607843,0.9607843,0.9607843,light
111,67,245,245,245,0.9607843,0.9607843,0.9607843,light
111,68,245,245,245,0.9607843,0.9607843,0.9607843,light
111,69,245,245,245,0.9607843,0.9607843,0.9607843,light
111,70,245,245,245,0.9607843,0.9607843,0.9607843,light
111,71,245,245,245,0.9607843,0.9607843,0.9607843,light
111,72,245,245,245,0.9607843,0.9607843,0.9607843,light
111,73,245,245,245,0.9607843,0.9607843,0.9607843,light
111,74,245,245,245,0.9607843,0.9607843,0.9607843,light
111,75,245,245,245,0.9607843,0.9607843,0.9607843,light
111,76,245,245,245,0.9607843,0.9607843,0.9607843,light
111,77,245,245,245,0.9607843,0.9607843,0.9607843,light
111,78,245,245,245,0.9607843,0.9607843,0.9607843,light
111,79,245,245,245,0.9607843,0.9607843,0.9607843,light
111,80,245,245,245,0.9607843,0.9607843,0.9607843,light
111,81,245,245,245,0.9607843,0.9607843,0.9607843,light
111,82,245,245,245,0.9607843,0.9607843,0.9607843,light
111,83,245,245,245,0.9607843,0.9607843,0.9607843,light
111,84,245,245,245,0.9607843,0.9607843,0.9607843,light
111,85,245,245,245,0.9607843,0.9607843,0.9607843,light
111,86,245,245,245,0.9607843,0.9607843,0.9607843,light
111,87,245,245,245,0.9607843,0.9607843,0.9607843,light
111,88,245,245,245,0.9607843,0.9607843,0.9607843,light
111,89,245,245,245,0.9607843,0.9607843,0.9607843,light
111,90,245,245,245,0.9607843,0.9607843,0.9607843,light
111,91,245,245,245,0.9607843,0.9607843,0.9607843,light
111,92,245,245,245,0.9607843,0.9607843,0.9607843,light
111,93,245,245,245,0.9607843,0.9607843,0.9607843,light
111,94,245,245,245,0.9607843,0.9607843,0.9607843,light
111,95,245,245,245,0.9607843,0.9607843,0.9607843,light
111,96,245,245,245,0.9607843,0.9607843,0.9607843,light
111,97,245,245,245,0.9607843,0.9607843,0.9607843,light
111,98,245,245,245,0.9607843,0.9607843,0.9607843,light
111,99,245,245,245,0.9607843,0.9607843,0.9607843,light
111,100,245,245,245,0.9607843,0.9607843,0.9607843,light
111,101,245,245,245,0.9607843,0.9607843,0.9607843,light
111,102,245,245,245,0.9607843,0.9607843,0.9607843,light
111,103,245,245,245,0.9607843,0.9607843,0.9607843,light
111,104,245,245,245,0.9607843,0.9607843,0.9607843,light
111,105,245,245,245,0.9607843,0.9607843,0.9607843,light
111,106,245,245,245,0.9607843,0.9607843,0.9607843,light
111,107,245,244,245,0.9607843,0.95686275,0.9607843,light
111,108,247,247,247,0.96862745,0.96862745,0.96862745,light
111,109,255,255,255,1.0,1.0,1.0,light
111,110,255,255,255,1.0,1.0,1.0,light
111,111,255,255,255,1.0,1.0,1.0,light
111,112,255,255,255,1.0,1.0,1.0,light
111,113,255,255,255,1.0,1.0,1.0,light
111,114,255,255,255,1.0,1.0,1.0,light
111,115,255,255,255,1.0,1.0,1.0,light
111,116,255,255,255,1.0,1.0,1.0,light
111,117,255,255,255,1.0,1.0,1.0,light
111,118,255,255,255,1.0,1.0,1.0,light
111,119,255,255,255,1.0,1.0,1.0,light
111,120,255,255,255,1.0,1.0,1.0,light
111,121,255,255,255,1.0,1.0,1.0,light
111,122,255,255,255,1.0,1.0,1.0,light
111,123,255,255,255,1.0,1.0,1.0,light
111,124,255,255,255,1.0,1.0,1.0,light
111,125,255,255,255,1.0,1.0,1.0,light
111,126,255,255,255,1.0,1.0,1.0,light
111,127,255,255,255,1.0,1.0,1.0,light
112,0,255,255,255,1.0,1.0,1.0,light
112,1,255,255,255,1.0,1.0,1.0,light
112,2,255,255,255,1.0,1.0,1.0,light
112,3,255,255,255,1.0,1.0,1.0,light
112,4,255,255,255,1.0,1.0,1.0,light
112,5,255,255,255,1.0,1.0,1.0,light
112,6,255,255,255,1.0,1.0,1.0,light
112,7,255,255,255,1.0,1.0,1.0,light
112,8,255,255,255,1.0,1.0,1.0,light
112,9,255,255,255,1.0,1.0,1.0,light
112,10,255,255,255,1.0,1.0,1.0,light
112,11,255,255,255,1.0,1.0,1.0,light
112,12,255,255,255,1.0,1.0,1.0,light
112,13,255,255,255,1.0,1.0,1.0,light
112,14,255,255,255,1.0,1.0,1.0,light
112,15,255,255,255,1.0,1.0,1.0,light
112,16,255,255,255,1.0,1.0,1.0,light
112,17,255,255,255,1.0,1.0,1.0,light
112,18,255,255,255,1.0,1.0,1.0,light
112,19,255,255,255,1.0,1.0,1.0,light
112,20,255,255,255,1.0,1.0,1.0,light
112,21,255,255,255,1.0,1.0,1.0,light
112,22,255,255,255,1.0,1.0,1.0,light
112,23,255,255,255,1.0,1.0,1.0,light
112,24,255,255,255,1.0,1.0,1.0,light
112,25,255,255,255,1.0,1.0,1.0,light
112,26,255,255,255,1.0,1.0,1.0,light
112,27,255,255,255,1.0,1.0,1.0,light
112,28,255,255,255,1.0,1.0,1.0,light
112,29,255,255,255,1.0,1.0,1.0,light
112,30,255,255,255,1.0,1.0,1.0,light
112,31,255,255,255,1.0,1.0,1.0,light
112,32,255,255,255,1.0,1.0,1.0,light
112,33,255,255,255,1.0,1.0,1.0,light
112,34,255,255,255,1.0,1.0,1.0,light
112,35,255,255,255,1.0,1.0,1.0,light
112,36,255,255,255,1.0,1.0,1.0,light
112,37,255,255,255,1.0,1.0,1.0,light
112,38,255,255,255,1.0,1.0,1.0,light
112,39,255,255,255,1.0,1.0,1.0,light
112,40,255,255,255,1.0,1.0,1.0,light
112,41,255,255,255,1.0,1.0,1.0,light
112,42,255,255,255,1.0,1.0,1.0,light
112,43,255,255,255,1.0,1.0,1.0,light
112,44,255,255,255,1.0,1.0,1.0,light
112,45,255,255,255,1.0,1.0,1.0,light
112,46,255,255,255,1.0,1.0,1.0,light
112,47,255,255,255,1.0,1.0,1.0,light
112,48,255,255,255,1.0,1.0,1.0,light
112,49,255,255,255,1.0,1.0,1.0,light
112,50,255,255,255,1.0,1.0,1.0,light
112,51,255,255,255,1.0,1.0,1.0,light
112,52,255,255,255,1.0,1.0,1.0,light
112,53,255,255,255,1.0,1.0,1.0,light
112,54,255,255,255,1.0,1.0,1.0,light
112,55,255,255,255,1.0,1.0,1.0,light
112,56,255,255,255,1.0,1.0,1.0,light
112,57,255,255,255,1.0,1.0,1.0,light
112,58,255,255,255,1.0,1.0,1.0,light
112,59,255,255,255,1.0,1.0,1.0,light
112,60,255,255,255,1.0,1.0,1.0,light
112,61,255,255,255,1.0,1.0,1.0,light
112,62,255,255,255,1.0,1.0,1.0,light
112,63,255,255,255,1.0,1.0,1.0,light
112,64,255,255,255,1.0,1.0,1.0,light
112,65,255,255,255,1.0,1.0,1.0,light
112,66,255,255,255,1.0,1.0,1.0,light
112,67,255,255,255,1.0,1.0,1.0,light
112,68,255,255,255,1.0,1.0,1.0,light
112,69,255,255,255,1.0,1.0,1.0,light
112,70,255,255,255,1.0,1.0,1.0,light
112,71,255,255,255,1.0,1.0,1.0,light
112,72,255,255,255,1.0,1.0,1.0,light
112,73,255,255,255,1.0,1.0,1.0,light
112,74,255,255,255,1.0,1.0,1.0,light
112,75,255,255,255,1.0,1.0,1.0,light
112,76,255,255,255,1.0,1.0,1.0,light
112,77,255,255,255,1.0,1.0,1.0,light
112,78,255,255,255,1.0,1.0,1.0,light
112,79,255,255,255,1.0,1.0,1.0,light
112,80,255,255,255,1.0,1.0,1.0,light
112,81,255,255,255,1.0,1.0,1.0,light
112,82,255,255,255,1.0,1.0,1.0,light
112,83,255,255,255,1.0,1.0,1.0,light
112,84,255,255,255,1.0,1.0,1.0,light
112,85,255,255,255,1.0,1.0,1.0,light
112,86,255,255,255,1.0,1.0,1.0,light
112,87,255,255,255,1.0,1.0,1.0,light
112,88,255,255,255,1.0,1.0,1.0,light
112,89,255,255,255,1.0,1.0,1.0,light
112,90,255,255,255,1.0,1.0,1.0,light
112,91,255,255,255,1.0,1.0,1.0,light
112,92,255,255,255,1.0,1.0,1.0,light
112,93,255,255,255,1.0,1.0,1.0,light
112,94,255,255,255,1.0,1.0,1.0,light
112,95,255,255,255,1.0,1.0,1.0,light
112,96,255,255,255,1.0,1.0,1.0,light
112,97,255,255,255,1.0,1.0,1.0,light
112,98,255,255,255,1.0,1.0,1.0,light
112,99,255,255,255,1.0,1.0,1.0,light
112,100,255,255,255,1.0,1.0,1.0,light
112,101,255,255,255,1.0,1.0,1.0,light
112,102,255,255,255,1.0,1.0,1.0,light
112,103,255,255,255,1.0,1.0,1.0,light
112,104,255,255,255,1.0,1.0,1.0,light
112,105,255,255,255,1.0,1.0,1.0,light
112,106,255,255,255,1.0,1.0,1.0,light
112,107,255,255,255,1.0,1.0,1.0,light
112,108,255,255,255,1.0,1.0,1.0,light
112,109,255,255,255,1.0,1.0,1.0,light
112,110,255,255,255,1.0,1.0,1.0,light
112,111,255,255,255,1.0,1.0,1.0,light
112,112,255,255,255,1.0,1.0,1.0,light
112,113,255,255,255,1.0,1.0,1.0,light
112,114,255,255,255,1.0,1.0,1.0,light
112,115,255,255,255,1.0,1.0,1.0,light
