row,col,R,G,B,R_norm,G_norm,B_norm,brightness,R_minmax,G_minmax,B_minmax
101,39,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,40,55,49,63,0.21568628,0.19215687,0.24705882,dark,0.21568627450980393,0.19215686274509802,0.24705882352941178
101,41,50,45,58,0.19607843,0.1764706,0.22745098,dark,0.19607843137254902,0.1764705882352941,0.22745098039215686
101,42,81,71,88,0.31764707,0.2784314,0.34509805,dark,0.3176470588235294,0.2784313725490196,0.34509803921568627
101,43,138,120,144,0.5411765,0.47058824,0.5647059,mid,0.5411764705882353,0.47058823529411764,0.5647058823529412
101,44,136,118,141,0.53333336,0.4627451,0.5529412,mid,0.5333333333333333,0.4627450980392157,0.5529411764705883
101,45,138,119,143,0.5411765,0.46666667,0.56078434,mid,0.5411764705882353,0.4666666666666667,0.5607843137254902
101,46,122,106,128,0.47843137,0.41568628,0.5019608,mid,0.4784313725490196,0.4156862745098039,0.5019607843137255
101,47,31,26,42,0.12156863,0.101960786,0.16470589,dark,0.12156862745098039,0.10196078431372549,0.16470588235294117
101,48,23,23,35,0.09019608,0.09019608,0.13725491,dark,0.09019607843137255,0.09019607843137255,0.13725490196078433
101,49,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
101,50,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
101,51,23,24,36,0.09019608,0.09411765,0.14117648,dark,0.09019607843137255,0.09411764705882353,0.1411764705882353
101,52,23,23,35,0.09019608,0.09019608,0.13725491,dark,0.09019607843137255,0.09019607843137255,0.13725490196078433
101,53,44,41,55,0.17254902,0.16078432,0.21568628,dark,0.17254901960784313,0.16078431372549018,0.21568627450980393
101,54,57,51,65,0.22352941,0.2,0.25490198,dark,0.22352941176470587,0.2,0.2549019607843137
101,55,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,56,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,57,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,58,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,59,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,60,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,61,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,62,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,63,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,64,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,65,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,66,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,67,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,68,57,51,65,0.22352941,0.2,0.25490198,dark,0.22352941176470587,0.2,0.2549019607843137
101,69,57,52,66,0.22352941,0.20392157,0.25882354,dark,0.22352941176470587,0.20392156862745098,0.2588235294117647
101,70,37,35,48,0.14509805,0.13725491,0.1882353,dark,0.14509803921568626,0.13725490196078433,0.18823529411764706
101,71,20,20,31,0.078431375,0.078431375,0.12156863,dark,0.0784313725490196,0.0784313725490196,0.12156862745098039
101,72,74,65,83,0.2901961,0.25490198,0.3254902,dark,0.2901960784313725,0.2549019607843137,0.3254901960784314
101,73,133,116,141,0.52156866,0.45490196,0.5529412,mid,0.5215686274509804,0.4549019607843137,0.5529411764705883
101,74,130,112,136,0.50980395,0.4392157,0.53333336,mid,0.5098039215686274,0.4392156862745098,0.5333333333333333
101,75,130,112,136,0.50980395,0.4392157,0.53333336,mid,0.5098039215686274,0.4392156862745098,0.5333333333333333
101,76,129,112,137,0.5058824,0.4392157,0.5372549,mid,0.5058823529411764,0.4392156862745098,0.5372549019607843
101,77,133,112,140,0.52156866,0.4392157,0.54901963,mid,0.5215686274509804,0.4392156862745098,0.5490196078431373
101,78,117,101,122,0.45882353,0.39607844,0.47843137,mid,0.4588235294117647,0.396078431372549,0.4784313725490196
101,79,26,25,37,0.101960786,0.09803922,0.14509805,dark,0.10196078431372549,0.09803921568627451,0.14509803921568626
101,80,22,23,32,0.08627451,0.09019608,0.1254902,dark,0.08627450980392157,0.09019607843137255,0.12549019607843137
101,81,51,48,61,0.2,0.1882353,0.23921569,dark,0.2,0.18823529411764706,0.2392156862745098
101,82,58,51,66,0.22745098,0.2,0.25882354,dark,0.22745098039215686,0.2,0.2588235294117647
101,83,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,84,54,50,64,0.21176471,0.19607843,0.2509804,dark,0.21176470588235294,0.19607843137254902,0.25098039215686274
101,85,55,50,64,0.21568628,0.19607843,0.2509804,dark,0.21568627450980393,0.19607843137254902,0.25098039215686274
101,86,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,87,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,88,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,89,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,90,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,91,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
101,92,58,52,66,0.22745098,0.20392157,0.25882354,dark,0.22745098039215686,0.20392156862745098,0.2588235294117647
101,93,52,47,61,0.20392157,0.18431373,0.23921569,dark,0.20392156862745098,0.1843137254901961,0.2392156862745098
101,94,25,24,36,0.09803922,0.09411765,0.14117648,dark,0.09803921568627451,0.09411764705882353,0.1411764705882353
101,95,24,24,36,0.09411765,0.09411765,0.14117648,dark,0.09411764705882353,0.09411764705882353,0.1411764705882353
101,96,24,25,37,0.09411765,0.09803922,0.14509805,dark,0.09411764705882353,0.09803921568627451,0.14509803921568626
101,97,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
101,98,24,24,36,0.09411765,0.09411765,0.14117648,dark,0.09411764705882353,0.09411764705882353,0.1411764705882353
101,99,24,24,36,0.09411765,0.09411765,0.14117648,dark,0.09411764705882353,0.09411764705882353,0.1411764705882353
101,100,24,24,36,0.09411765,0.09411765,0.14117648,dark,0.09411764705882353,0.09411764705882353,0.1411764705882353
101,101,14,15,27,0.05490196,0.05882353,0.105882354,dark,0.054901960784313725,0.058823529411764705,0.10588235294117647
101,102,167,167,171,0.654902,0.654902,0.67058825,mid,0.6549019607843137,0.6549019607843137,0.6705882352941176
101,103,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,104,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,105,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,106,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,107,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,108,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,109,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,110,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,111,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,112,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,113,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,114,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,115,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,116,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,117,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,118,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,119,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,120,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,121,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,122,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,123,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,124,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,125,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,126,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
101,127,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,0,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,1,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,2,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,3,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,4,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,5,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,6,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,7,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,8,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,9,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,10,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,11,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,12,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,13,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,14,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,15,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,16,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,17,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,18,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,19,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,20,255,255,254,1.0,1.0,0.99607843,light,1.0,1.0,0.996078431372549
102,21,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,22,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,23,205,206,206,0.8039216,0.80784315,0.80784315,light,0.803921568627451,0.807843137254902,0.807843137254902
102,24,159,159,163,0.62352943,0.62352943,0.6392157,mid,0.6235294117647059,0.6235294117647059,0.6392156862745098
102,25,108,108,115,0.42352942,0.42352942,0.4509804,mid,0.4235294117647059,0.4235294117647059,0.45098039215686275
102,26,20,20,32,0.078431375,0.078431375,0.1254902,dark,0.0784313725490196,0.0784313725490196,0.12549019607843137
102,27,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
102,28,24,24,36,0.09411765,0.09411765,0.14117648,dark,0.09411764705882353,0.09411764705882353,0.1411764705882353
102,29,30,28,41,0.11764706,0.10980392,0.16078432,dark,0.11764705882352941,0.10980392156862745,0.16078431372549018
102,30,55,50,64,0.21568628,0.19607843,0.2509804,dark,0.21568627450980393,0.19607843137254902,0.25098039215686274
102,31,57,49,64,0.22352941,0.19215687,0.2509804,dark,0.22352941176470587,0.19215686274509802,0.25098039215686274
102,32,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,33,54,50,64,0.21176471,0.19607843,0.2509804,dark,0.21176470588235294,0.19607843137254902,0.25098039215686274
102,34,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,35,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,36,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,37,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,38,55,50,63,0.21568628,0.19607843,0.24705882,dark,0.21568627450980393,0.19607843137254902,0.24705882352941178
102,39,54,49,59,0.21176471,0.19215687,0.23137255,dark,0.21176470588235294,0.19215686274509802,0.23137254901960785
102,40,77,67,83,0.3019608,0.2627451,0.3254902,dark,0.30196078431372547,0.2627450980392157,0.3254901960784314
102,41,103,90,110,0.40392157,0.3529412,0.43137255,mid,0.403921568627451,0.3529411764705882,0.43137254901960786
102,42,90,78,93,0.3529412,0.30588236,0.3647059,dark,0.3529411764705882,0.3058823529411765,0.36470588235294116
102,43,66,59,76,0.25882354,0.23137255,0.29803923,dark,0.2588235294117647,0.23137254901960785,0.2980392156862745
102,44,67,60,77,0.2627451,0.23529412,0.3019608,dark,0.2627450980392157,0.23529411764705882,0.30196078431372547
102,45,67,60,77,0.2627451,0.23529412,0.3019608,dark,0.2627450980392157,0.23529411764705882,0.30196078431372547
102,46,63,57,74,0.24705882,0.22352941,0.2901961,dark,0.24705882352941178,0.22352941176470587,0.2901960784313725
102,47,45,40,55,0.1764706,0.15686275,0.21568628,dark,0.1764705882352941,0.1568627450980392,0.21568627450980393
102,48,42,39,52,0.16470589,0.15294118,0.20392157,dark,0.16470588235294117,0.15294117647058825,0.20392156862745098
102,49,27,26,39,0.105882354,0.101960786,0.15294118,dark,0.10588235294117647,0.10196078431372549,0.15294117647058825
102,50,23,25,37,0.09019608,0.09803922,0.14509805,dark,0.09019607843137255,0.09803921568627451,0.14509803921568626
102,51,24,25,37,0.09411765,0.09803922,0.14509805,dark,0.09411764705882353,0.09803921568627451,0.14509803921568626
102,52,24,24,36,0.09411765,0.09411765,0.14117648,dark,0.09411764705882353,0.09411764705882353,0.1411764705882353
102,53,45,41,55,0.1764706,0.16078432,0.21568628,dark,0.1764705882352941,0.16078431372549018,0.21568627450980393
102,54,57,51,65,0.22352941,0.2,0.25490198,dark,0.22352941176470587,0.2,0.2549019607843137
102,55,57,49,64,0.22352941,0.19215687,0.2509804,dark,0.22352941176470587,0.19215686274509802,0.25098039215686274
102,56,57,49,64,0.22352941,0.19215687,0.2509804,dark,0.22352941176470587,0.19215686274509802,0.25098039215686274
102,57,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,58,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,59,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,60,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,61,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,62,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,63,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,64,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,65,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,66,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,67,57,51,65,0.22352941,0.2,0.25490198,dark,0.22352941176470587,0.2,0.2549019607843137
102,68,42,39,52,0.16470589,0.15294118,0.20392157,dark,0.16470588235294117,0.15294117647058825,0.20392156862745098
102,69,37,35,48,0.14509805,0.13725491,0.1882353,dark,0.14509803921568626,0.13725490196078433,0.18823529411764706
102,70,30,29,41,0.11764706,0.11372549,0.16078432,dark,0.11764705882352941,0.11372549019607843,0.16078431372549018
102,71,21,20,33,0.08235294,0.078431375,0.12941177,dark,0.08235294117647059,0.0784313725490196,0.12941176470588234
102,72,74,65,84,0.2901961,0.25490198,0.32941177,dark,0.2901960784313725,0.2549019607843137,0.32941176470588235
102,73,135,115,141,0.5294118,0.4509804,0.5529412,mid,0.5294117647058824,0.45098039215686275,0.5529411764705883
102,74,130,112,136,0.50980395,0.4392157,0.53333336,mid,0.5098039215686274,0.4392156862745098,0.5333333333333333
102,75,130,112,136,0.50980395,0.4392157,0.53333336,mid,0.5098039215686274,0.4392156862745098,0.5333333333333333
102,76,129,112,137,0.5058824,0.4392157,0.5372549,mid,0.5058823529411764,0.4392156862745098,0.5372549019607843
102,77,131,113,140,0.5137255,0.44313726,0.54901963,mid,0.5137254901960784,0.44313725490196076,0.5490196078431373
102,78,118,101,123,0.4627451,0.39607844,0.48235294,mid,0.4627450980392157,0.396078431372549,0.4823529411764706
102,79,28,28,40,0.10980392,0.10980392,0.15686275,dark,0.10980392156862745,0.10980392156862745,0.1568627450980392
102,80,26,25,35,0.101960786,0.09803922,0.13725491,dark,0.10196078431372549,0.09803921568627451,0.13725490196078433
102,81,51,47,61,0.2,0.18431373,0.23921569,dark,0.2,0.1843137254901961,0.2392156862745098
102,82,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,83,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,84,55,50,64,0.21568628,0.19607843,0.2509804,dark,0.21568627450980393,0.19607843137254902,0.25098039215686274
102,85,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,86,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,87,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
102,88,57,49,64,0.22352941,0.19215687,0.2509804,dark,0.22352941176470587,0.19215686274509802,0.25098039215686274
102,89,57,49,64,0.22352941,0.19215687,0.2509804,dark,0.22352941176470587,0.19215686274509802,0.25098039215686274
102,90,56,51,65,0.21960784,0.2,0.25490198,dark,0.2196078431372549,0.2,0.2549019607843137
102,91,50,46,60,0.19607843,0.18039216,0.23529412,dark,0.19607843137254902,0.1803921568627451,0.23529411764705882
102,92,38,35,48,0.14901961,0.13725491,0.1882353,dark,0.14901960784313725,0.13725490196078433,0.18823529411764706
102,93,36,33,46,0.14117648,0.12941177,0.18039216,dark,0.1411764705882353,0.12941176470588234,0.1803921568627451
102,94,27,24,37,0.105882354,0.09411765,0.14509805,dark,0.10588235294117647,0.09411764705882353,0.14509803921568626
102,95,25,24,37,0.09803922,0.09411765,0.14509805,dark,0.09803921568627451,0.09411764705882353,0.14509803921568626
102,96,24,25,37,0.09411765,0.09803922,0.14509805,dark,0.09411764705882353,0.09803921568627451,0.14509803921568626
102,97,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
102,98,39,38,51,0.15294118,0.14901961,0.2,dark,0.15294117647058825,0.14901960784313725,0.2
102,99,43,40,54,0.16862746,0.15686275,0.21176471,dark,0.16862745098039217,0.1568627450980392,0.21176470588235294
102,100,43,40,53,0.16862746,0.15686275,0.20784314,dark,0.16862745098039217,0.1568627450980392,0.20784313725490194
102,101,40,36,50,0.15686275,0.14117648,0.19607843,dark,0.1568627450980392,0.1411764705882353,0.19607843137254902
102,102,98,95,105,0.38431373,0.37254903,0.4117647,mid,0.38431372549019605,0.37254901960784315,0.4117647058823529
102,103,135,132,140,0.5294118,0.5176471,0.54901963,mid,0.5294117647058824,0.5176470588235293,0.5490196078431373
102,104,135,132,140,0.5294118,0.5176471,0.54901963,mid,0.5294117647058824,0.5176470588235293,0.5490196078431373
102,105,130,128,134,0.50980395,0.5019608,0.5254902,mid,0.5098039215686274,0.5019607843137255,0.5254901960784314
102,106,175,174,177,0.6862745,0.68235296,0.69411767,light,0.6862745098039216,0.6823529411764706,0.6941176470588235
102,107,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,108,255,255,254,1.0,1.0,0.99607843,light,1.0,1.0,0.996078431372549
102,109,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,110,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,111,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,112,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,113,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,114,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,115,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,116,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,117,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,118,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,119,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,120,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,121,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,122,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,123,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,124,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,125,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,126,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
102,127,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,0,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,1,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,2,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,3,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,4,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,5,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,6,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,7,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,8,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,9,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,10,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,11,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,12,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,13,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,14,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,15,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,16,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,17,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,18,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,19,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,20,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,21,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,22,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,23,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,24,255,255,255,1.0,1.0,1.0,light,1.0,1.0,1.0
103,25,169,169,172,0.6627451,0.6627451,0.6745098,mid,0.6627450980392157,0.6627450980392157,0.6745098039215687
103,26,16,16,28,0.0627451,0.0627451,0.10980392,dark,0.06274509803921569,0.06274509803921569,0.10980392156862745
103,27,25,25,37,0.09803922,0.09803922,0.14509805,dark,0.09803921568627451,0.09803921568627451,0.14509803921568626
103,28,24,24,36,0.09411765,0.09411765,0.14117648,dark,0.09411764705882353,0.09411764705882353,0.1411764705882353
103,29,31,29,41,0.12156863,0.11372549,0.16078432,dark,0.12156862745098039,0.11372549019607843,0.16078431372549018
103,30,55,51,65,0.21568628,0.2,0.25490198,dark,0.21568627450980393,0.2,0.2549019607843137
103,31,57,51,65,0.22352941,0.2,0.25490198,dark,0.22352941176470587,0.2,0.2549019607843137
103,32,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
103,33,54,50,64,0.21176471,0.19607843,0.2509804,dark,0.21176470588235294,0.19607843137254902,0.25098039215686274
103,34,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
103,35,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
103,36,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
103,37,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
103,38,55,48,62,0.21568628,0.1882353,0.24313726,dark,0.21568627450980393,0.18823529411764706,0.24313725490196078
103,39,51,43,55,0.2,0.16862746,0.21568628,dark,0.2,0.16862745098039217,0.21568627450980393
103,40,92,80,98,0.36078432,0.3137255,0.38431373,mid,0.3607843137254902,0.3137254901960784,0.38431372549019605
103,41,142,124,152,0.5568628,0.4862745,0.59607846,mid,0.5568627450980392,0.48627450980392156,0.596078431372549
103,42,97,84,105,0.38039216,0.32941177,0.4117647,mid,0.3803921568627451,0.32941176470588235,0.4117647058823529
103,43,16,17,29,0.0627451,0.06666667,0.11372549,dark,0.06274509803921569,0.06666666666666667,0.11372549019607843
103,44,19,20,32,0.07450981,0.078431375,0.1254902,dark,0.07450980392156863,0.0784313725490196,0.12549019607843137
103,45,17,20,32,0.06666667,0.078431375,0.1254902,dark,0.06666666666666667,0.0784313725490196,0.12549019607843137
103,46,23,24,36,0.09019608,0.09411765,0.14117648,dark,0.09019607843137255,0.09411764705882353,0.1411764705882353
103,47,54,50,64,0.21176471,0.19607843,0.2509804,dark,0.21176470588235294,0.19607843137254902,0.25098039215686274
103,48,55,50,64,0.21568628,0.19607843,0.2509804,dark,0.21568627450980393,0.19607843137254902,0.25098039215686274
103,49,28,26,39,0.10980392,0.101960786,0.15294118,dark,0.10980392156862745,0.10196078431372549,0.15294117647058825
103,50,22,24,36,0.08627451,0.09411765,0.14117648,dark,0.08627450980392157,0.09411764705882353,0.1411764705882353
103,51,25,24,37,0.09803922,0.09411765,0.14509805,dark,0.09803921568627451,0.09411764705882353,0.14509803921568626
103,52,24,24,36,0.09411765,0.09411765,0.14117648,dark,0.09411764705882353,0.09411764705882353,0.1411764705882353
103,53,47,42,56,0.18431373,0.16470589,0.21960784,dark,0.1843137254901961,0.16470588235294117,0.2196078431372549
103,54,57,52,66,0.22352941,0.20392157,0.25882354,dark,0.22352941176470587,0.20392156862745098,0.2588235294117647
103,55,57,50,65,0.22352941,0.19607843,0.25490198,dark,0.22352941176470587,0.19607843137254902,0.2549019607843137
103,56,57,49,64,0.22352941,0.19215687,0.2509804,dark,0.22352941176470587,0.19215686274509802,0.25098039215686274
103,57,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
103,58,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
103,59,56,50,64,0.21960784,0.19607843,0.2509804,dark,0.2196078431372549,0.19607843137254902,0.25098039215686274
