row,col,R,G,B,R_norm,G_norm,B_norm,brightness,R_missing,G_missing,B_missing,R_mean_imputed,G_mean_imputed,B_mean_imputed
93,53,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,54,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,,56.0,50.0,200.29240348692403
93,55,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,56,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,57,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,58,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,59,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,60,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,61,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,62,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,63,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,64,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,65,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,66,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,67,57,51,65,0.22352941,0.2,0.25490198,dark,57.0,51.0,65.0,57.0,51.0,65.0
93,68,33,32,44,0.12941177,0.1254902,0.17254902,dark,33.0,32.0,,33.0,32.0,200.29240348692403
93,69,19,20,33,0.07450981,0.078431375,0.12941177,dark,19.0,20.0,33.0,19.0,20.0,33.0
93,70,87,76,96,0.34117648,0.29803923,0.3764706,dark,87.0,76.0,96.0,87.0,76.0,96.0
93,71,134,115,140,0.5254902,0.4509804,0.54901963,mid,134.0,115.0,140.0,134.0,115.0,140.0
93,72,129,112,137,0.5058824,0.4392157,0.5372549,mid,129.0,112.0,137.0,129.0,112.0,137.0
93,73,128,110,135,0.5019608,0.43137255,0.5294118,mid,128.0,110.0,135.0,128.0,110.0,135.0
93,74,150,127,145,0.5882353,0.49803922,0.5686275,mid,150.0,127.0,145.0,150.0,127.0,145.0
93,75,189,159,162,0.7411765,0.62352943,0.63529414,mid,189.0,159.0,162.0,189.0,159.0,162.0
93,76,189,156,164,0.7411765,0.6117647,0.6431373,mid,189.0,156.0,164.0,189.0,156.0,164.0
93,77,189,156,164,0.7411765,0.6117647,0.6431373,mid,189.0,156.0,164.0,189.0,156.0,164.0
93,78,189,156,164,0.7411765,0.6117647,0.6431373,mid,,156.0,164.0,201.1872626533026,156.0,164.0
93,79,190,157,162,0.74509805,0.6156863,0.63529414,mid,190.0,157.0,162.0,190.0,157.0,162.0
93,80,185,154,163,0.7254902,0.6039216,0.6392157,mid,185.0,154.0,163.0,185.0,154.0,163.0
93,81,140,116,140,0.54901963,0.45490196,0.54901963,mid,140.0,116.0,140.0,140.0,116.0,140.0
93,82,128,111,139,0.5019608,0.43529412,0.54509807,mid,128.0,111.0,139.0,128.0,111.0,139.0
93,83,48,43,58,0.1882353,0.16862746,0.22745098,dark,48.0,,58.0,48.0,198.02075412901215,58.0
93,84,22,21,32,0.08627451,0.08235294,0.1254902,dark,22.0,21.0,32.0,22.0,21.0,32.0
93,85,47,40,55,0.18431373,0.15686275,0.21568628,dark,47.0,40.0,55.0,47.0,40.0,55.0
93,86,58,50,65,0.22745098,0.19607843,0.25490198,dark,58.0,50.0,65.0,58.0,50.0,65.0
93,87,57,49,64,0.22352941,0.19215687,0.2509804,dark,57.0,49.0,64.0,57.0,49.0,64.0
93,88,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,89,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,90,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,91,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,92,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,93,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,94,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,95,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,96,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
93,97,55,50,64,0.21568628,0.19607843,0.2509804,dark,55.0,50.0,64.0,55.0,50.0,64.0
93,98,29,29,41,0.11372549,0.11372549,0.16078432,dark,29.0,29.0,41.0,29.0,29.0,41.0
93,99,18,20,31,0.07058824,0.078431375,0.12156863,dark,18.0,20.0,31.0,18.0,20.0,31.0
93,100,162,164,167,0.63529414,0.6431373,0.654902,mid,162.0,164.0,167.0,162.0,164.0,167.0
93,101,215,215,217,0.84313726,0.84313726,0.8509804,light,215.0,215.0,217.0,215.0,215.0,217.0
93,102,240,240,240,0.9411765,0.9411765,0.9411765,light,240.0,240.0,240.0,240.0,240.0,240.0
93,103,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,104,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,105,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,106,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,107,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,108,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,109,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,110,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,111,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,112,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,113,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,114,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,115,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,116,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,117,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,118,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,119,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,120,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,121,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,122,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,123,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,124,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,125,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
93,126,255,255,255,1.0,1.0,1.0,light,255.0,,255.0,255.0,198.02075412901215,255.0
93,127,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,0,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,1,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,2,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,3,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,4,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,5,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,6,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,7,255,255,255,1.0,1.0,1.0,light,,255.0,255.0,201.1872626533026,255.0,255.0
94,8,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,9,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,10,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,11,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,12,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,13,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,14,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,15,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,16,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,17,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,18,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,19,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,20,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,21,102,102,109,0.4,0.4,0.42745098,mid,102.0,102.0,109.0,102.0,102.0,109.0
94,22,17,15,26,0.06666667,0.05882353,0.101960786,dark,17.0,15.0,26.0,17.0,15.0,26.0
94,23,41,38,51,0.16078432,0.14901961,0.2,dark,41.0,38.0,51.0,41.0,38.0,51.0
94,24,56,51,65,0.21960784,0.2,0.25490198,dark,56.0,51.0,65.0,56.0,51.0,65.0
94,25,57,50,64,0.22352941,0.19607843,0.2509804,dark,57.0,50.0,64.0,57.0,50.0,64.0
94,26,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,27,55,50,64,0.21568628,0.19607843,0.2509804,dark,55.0,50.0,64.0,55.0,50.0,64.0
94,28,55,50,64,0.21568628,0.19607843,0.2509804,dark,55.0,50.0,64.0,55.0,50.0,64.0
94,29,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,30,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,31,57,49,64,0.22352941,0.19215687,0.2509804,dark,57.0,49.0,64.0,57.0,49.0,64.0
94,32,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,33,53,50,64,0.20784314,0.19607843,0.2509804,dark,53.0,50.0,64.0,53.0,50.0,64.0
94,34,30,29,41,0.11764706,0.11372549,0.16078432,dark,30.0,29.0,41.0,30.0,29.0,41.0
94,35,24,24,36,0.09411765,0.09411765,0.14117648,dark,24.0,24.0,36.0,24.0,24.0,36.0
94,36,25,25,37,0.09803922,0.09803922,0.14509805,dark,25.0,25.0,37.0,25.0,25.0,37.0
94,37,25,24,37,0.09803922,0.09411765,0.14509805,dark,25.0,24.0,37.0,25.0,24.0,37.0
94,38,25,24,37,0.09803922,0.09411765,0.14509805,dark,25.0,24.0,37.0,25.0,24.0,37.0
94,39,25,25,37,0.09803922,0.09803922,0.14509805,dark,25.0,25.0,37.0,25.0,25.0,37.0
94,40,25,25,37,0.09803922,0.09803922,0.14509805,dark,25.0,25.0,37.0,25.0,25.0,37.0
94,41,25,25,37,0.09803922,0.09803922,0.14509805,dark,25.0,25.0,37.0,25.0,25.0,37.0
94,42,24,25,37,0.09411765,0.09803922,0.14509805,dark,24.0,25.0,37.0,24.0,25.0,37.0
94,43,23,25,37,0.09019608,0.09803922,0.14509805,dark,23.0,25.0,37.0,23.0,25.0,37.0
94,44,23,25,37,0.09019608,0.09803922,0.14509805,dark,23.0,25.0,37.0,23.0,25.0,37.0
94,45,25,25,37,0.09803922,0.09803922,0.14509805,dark,25.0,25.0,37.0,25.0,25.0,37.0
94,46,25,25,37,0.09803922,0.09803922,0.14509805,dark,25.0,25.0,37.0,25.0,25.0,37.0
94,47,25,25,37,0.09803922,0.09803922,0.14509805,dark,25.0,25.0,37.0,25.0,25.0,37.0
94,48,27,26,38,0.105882354,0.101960786,0.14901961,dark,27.0,26.0,38.0,27.0,26.0,38.0
94,49,50,47,61,0.19607843,0.18431373,0.23921569,dark,50.0,47.0,61.0,50.0,47.0,61.0
94,50,55,50,64,0.21568628,0.19607843,0.2509804,dark,55.0,50.0,64.0,55.0,50.0,64.0
94,51,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,52,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,,64.0,56.0,198.02075412901215,64.0
94,53,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,54,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,55,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,56,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,57,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,58,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,59,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,60,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,61,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,62,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,63,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,64,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,65,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,66,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,67,57,51,65,0.22352941,0.2,0.25490198,dark,57.0,51.0,65.0,57.0,51.0,65.0
94,68,33,31,44,0.12941177,0.12156863,0.17254902,dark,33.0,31.0,44.0,33.0,31.0,44.0
94,69,18,20,33,0.07058824,0.078431375,0.12941177,dark,18.0,20.0,33.0,18.0,20.0,33.0
94,70,88,77,97,0.34509805,0.3019608,0.38039216,dark,88.0,77.0,97.0,88.0,77.0,97.0
94,71,136,116,143,0.53333336,0.45490196,0.56078434,mid,136.0,116.0,143.0,136.0,116.0,143.0
94,72,132,112,138,0.5176471,0.4392157,0.5411765,mid,132.0,112.0,138.0,132.0,112.0,138.0
94,73,131,111,135,0.5137255,0.43529412,0.5294118,mid,131.0,111.0,135.0,131.0,111.0,135.0
94,74,130,112,136,0.50980395,0.4392157,0.53333336,mid,130.0,112.0,136.0,130.0,112.0,136.0
94,75,131,113,136,0.5137255,0.44313726,0.53333336,mid,131.0,113.0,136.0,131.0,113.0,136.0
94,76,131,113,137,0.5137255,0.44313726,0.5372549,mid,131.0,113.0,137.0,131.0,113.0,137.0
94,77,131,113,136,0.5137255,0.44313726,0.53333336,mid,,113.0,136.0,201.1872626533026,113.0,136.0
94,78,131,113,136,0.5137255,0.44313726,0.53333336,mid,131.0,113.0,136.0,131.0,113.0,136.0
94,79,132,113,135,0.5176471,0.44313726,0.5294118,mid,132.0,113.0,135.0,132.0,113.0,135.0
94,80,132,113,134,0.5176471,0.44313726,0.5254902,mid,132.0,113.0,134.0,132.0,113.0,134.0
94,81,133,112,138,0.52156866,0.4392157,0.5411765,mid,133.0,112.0,138.0,133.0,112.0,138.0
94,82,130,114,137,0.50980395,0.44705883,0.5372549,mid,130.0,114.0,137.0,130.0,114.0,137.0
94,83,48,43,58,0.1882353,0.16862746,0.22745098,dark,48.0,43.0,58.0,48.0,43.0,58.0
94,84,21,21,35,0.08235294,0.08235294,0.13725491,dark,21.0,21.0,35.0,21.0,21.0,35.0
94,85,46,41,55,0.18039216,0.16078432,0.21568628,dark,46.0,41.0,55.0,46.0,41.0,55.0
94,86,57,51,65,0.22352941,0.2,0.25490198,dark,57.0,51.0,65.0,57.0,51.0,65.0
94,87,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,88,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,89,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,90,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,91,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,92,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,93,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,94,57,49,64,0.22352941,0.19215687,0.2509804,dark,57.0,49.0,64.0,57.0,49.0,64.0
94,95,55,50,64,0.21568628,0.19607843,0.2509804,dark,55.0,50.0,64.0,55.0,50.0,64.0
94,96,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
94,97,56,49,64,0.21960784,0.19215687,0.2509804,dark,56.0,49.0,64.0,56.0,49.0,64.0
94,98,30,29,41,0.11764706,0.11372549,0.16078432,dark,30.0,29.0,41.0,30.0,29.0,41.0
94,99,24,24,36,0.09411765,0.09411765,0.14117648,dark,24.0,24.0,36.0,24.0,24.0,36.0
94,100,28,28,39,0.10980392,0.10980392,0.15294118,dark,28.0,28.0,39.0,28.0,28.0,39.0
94,101,20,20,31,0.078431375,0.078431375,0.12156863,dark,20.0,20.0,31.0,20.0,20.0,31.0
94,102,165,165,168,0.64705884,0.64705884,0.65882355,mid,165.0,165.0,168.0,165.0,165.0,168.0
94,103,255,255,255,1.0,1.0,1.0,light,,255.0,255.0,201.1872626533026,255.0,255.0
94,104,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,105,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,106,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,107,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,108,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,109,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,110,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,111,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,112,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,113,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,114,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,115,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,116,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,117,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,118,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,119,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,120,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,121,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,122,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,123,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,124,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,125,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,126,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
94,127,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,0,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,1,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,2,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,3,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,4,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,5,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,6,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,7,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,8,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,9,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,10,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,11,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,12,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,13,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,14,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,15,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,16,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,17,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,18,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,19,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,20,255,255,255,1.0,1.0,1.0,light,255.0,255.0,255.0,255.0,255.0,255.0
95,21,102,102,109,0.4,0.4,0.42745098,mid,102.0,102.0,109.0,102.0,102.0,109.0
95,22,16,15,26,0.0627451,0.05882353,0.101960786,dark,16.0,15.0,26.0,16.0,15.0,26.0
95,23,41,38,51,0.16078432,0.14901961,0.2,dark,41.0,38.0,51.0,41.0,38.0,51.0
95,24,56,51,65,0.21960784,0.2,0.25490198,dark,,51.0,65.0,201.1872626533026,51.0,65.0
95,25,57,50,64,0.22352941,0.19607843,0.2509804,dark,57.0,50.0,64.0,57.0,50.0,64.0
95,26,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
95,27,54,50,64,0.21176471,0.19607843,0.2509804,dark,54.0,50.0,64.0,54.0,50.0,64.0
95,28,52,48,62,0.20392157,0.1882353,0.24313726,dark,,48.0,62.0,201.1872626533026,48.0,62.0
95,29,52,48,62,0.20392157,0.1882353,0.24313726,dark,52.0,48.0,62.0,52.0,48.0,62.0
95,30,52,48,62,0.20392157,0.1882353,0.24313726,dark,52.0,48.0,62.0,52.0,48.0,62.0
95,31,53,48,62,0.20784314,0.1882353,0.24313726,dark,53.0,48.0,62.0,53.0,48.0,62.0
95,32,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
95,33,55,49,64,0.21568628,0.19215687,0.2509804,dark,55.0,49.0,64.0,55.0,49.0,64.0
95,34,32,30,43,0.1254902,0.11764706,0.16862746,dark,32.0,30.0,43.0,32.0,30.0,43.0
95,35,26,26,38,0.101960786,0.101960786,0.14901961,dark,26.0,26.0,38.0,26.0,26.0,38.0
95,36,27,27,39,0.105882354,0.105882354,0.15294118,dark,27.0,27.0,39.0,27.0,27.0,39.0
95,37,27,26,39,0.105882354,0.101960786,0.15294118,dark,27.0,26.0,39.0,27.0,26.0,39.0
95,38,27,27,39,0.105882354,0.105882354,0.15294118,dark,27.0,27.0,39.0,27.0,27.0,39.0
95,39,27,26,39,0.105882354,0.101960786,0.15294118,dark,27.0,26.0,39.0,27.0,26.0,39.0
95,40,28,26,39,0.10980392,0.101960786,0.15294118,dark,28.0,26.0,39.0,28.0,26.0,39.0
95,41,28,26,39,0.10980392,0.101960786,0.15294118,dark,28.0,26.0,39.0,28.0,26.0,39.0
95,42,29,26,39,0.11372549,0.101960786,0.15294118,dark,29.0,26.0,39.0,29.0,26.0,39.0
95,43,29,26,39,0.11372549,0.101960786,0.15294118,dark,29.0,26.0,39.0,29.0,26.0,39.0
95,44,26,26,38,0.101960786,0.101960786,0.14901961,dark,26.0,26.0,38.0,26.0,26.0,38.0
95,45,24,25,37,0.09411765,0.09803922,0.14509805,dark,24.0,25.0,37.0,24.0,25.0,37.0
95,46,25,25,37,0.09803922,0.09803922,0.14509805,dark,25.0,25.0,37.0,25.0,25.0,37.0
95,47,25,25,37,0.09803922,0.09803922,0.14509805,dark,25.0,25.0,37.0,25.0,25.0,37.0
95,48,27,26,38,0.105882354,0.101960786,0.14901961,dark,27.0,26.0,38.0,27.0,26.0,38.0
95,49,50,47,61,0.19607843,0.18431373,0.23921569,dark,50.0,47.0,61.0,50.0,47.0,61.0
95,50,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
95,51,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
95,52,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
95,53,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
95,54,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
95,55,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
95,56,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
95,57,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
95,58,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
95,59,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
95,60,56,50,64,0.21960784,0.19607843,0.2509804,dark,,50.0,64.0,201.1872626533026,50.0,64.0
95,61,56,50,64,0.21960784,0.19607843,0.2509804,dark,56.0,50.0,64.0,56.0,50.0,64.0
